"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17179",-0.0838795345886978,0.608078921229981,-0.227516831974314,0.823803163500178,0.883868648741128,-6.12790382412796
"101604",-0.04303852959919,1.93426176845125,-0.227415841586099,0.823879928916082,0.883891005131339,-6.46241966859339
"66170",-0.0603425826816775,2.76821186982016,-0.227204208156698,0.824040803141813,0.884003587622402,-6.45169500037403
"69116",0.0214957569142209,7.79992637972267,0.226872974288344,0.824292608980316,0.884213696621525,-7.1966847085776
"73368",-0.0757077428165348,1.48690409025497,-0.22657816145698,0.824516744497108,0.884394097328104,-6.11459891502887
"232969",0.0310547267864991,2.66010140962606,0.226452005060763,0.824612661566357,0.884436953063773,-6.6994271131705
"67493",0.0285947029222546,4.41866189969434,0.225655919864824,0.825217995472634,0.88502614009565,-6.95262623563487
"100503265",-0.219262851374784,-3.77798269566039,-0.225232281181883,0.825540173197294,0.885307595082287,-5.11478281463844
"68490",-0.0493874001326051,3.1978328892212,-0.225163524015131,0.825592466231507,0.885307595082287,-6.66487002318553
"100038359",-0.106113014188725,-1.0074260985223,-0.224739953630147,0.825914630512036,0.885592972427724,-5.74347393700379
"381337",-0.117809577933476,-0.421532805703414,-0.22416586239016,0.826351332513406,0.886001116624278,-5.75507040159148
"56274",0.0240968172861002,4.52720730754397,0.223961076612779,0.826507124436507,0.886108038436643,-7.0840357725265
"17536",0.112406531174524,-1.95078525945035,0.22384295644581,0.826596988515401,0.886144268518342,-5.53201845855865
"319830",-0.0589202303514201,0.973651238234622,-0.223725825977212,0.826686102175258,0.886179689261194,-6.02584589286226
"67080",0.0457839710644503,1.24447034266596,0.223577632966445,0.826798852035768,0.886240440692708,-6.83272746302437
"12467",0.130398212847436,-1.29905093282222,0.223385612691676,0.826944953032895,0.886336930331086,-5.69142348939802
"20689",0.18802564317639,-2.92780175022291,0.223303609717616,0.8270073480669,0.886343695161351,-5.4796569473121
"66083",0.0376835896898688,3.50755029714221,0.222806853414008,0.827385350015757,0.886688687302436,-6.66390829561712
"20872",0.0244483572098657,4.8398120763084,0.222466543364542,0.827644331722177,0.886714849114999,-7.05195213692775
"545539",0.0783790877746264,0.278243311668104,0.222380315512088,0.827709955934217,0.886714849114999,-5.80650644463388
"72748",0.0949583950921395,1.07289035439191,0.222339041055772,0.827741368580934,0.886714849114999,-5.85894125902664
"69802",-0.0280628546601558,3.63801822531375,-0.222329960381087,0.827748279628892,0.886714849114999,-6.81607757683572
"54342",-0.0420487428418452,3.83810379965021,-0.222223596029321,0.827829231686818,0.886714849114999,-6.76693774485978
"259108",-0.219262851374783,-2.94779223586325,-0.222173168564215,0.827867611874089,0.886714849114999,-5.11526808206771
"70433",0.209480843140277,-2.49690396721619,0.222172744045918,0.827867934975615,0.886714849114999,-5.35778171326383
"226250",0.0341058784823396,2.29233647569013,0.222129521085165,0.827900832209209,0.886714849114999,-6.93976811575399
"790911",-0.219262851374782,-4.28497561144658,-0.222111267813264,0.827914724977279,0.886714849114999,-5.11527783364251
"227099",0.0580156555495899,1.8157374659124,0.221980955141895,0.828013909163057,0.88676098261252,-6.29231474677101
"387314",-0.0464332919834836,3.69174002144985,-0.221567427096697,0.828328676020101,0.887037972341894,-6.82298841537365
"73349",-0.203768153913911,-2.87681682673105,-0.221189795214806,0.828616146804784,0.887285695785812,-5.11892314158197
"233649",0.173646685906756,-0.743741596162509,0.220609961936321,0.829057592976677,0.887698251992101,-5.44309004272489
"66177",-0.0245174102618453,5.71429872864989,-0.220412453705663,0.829207976404459,0.887769075777293,-7.12508042863046
"73133",0.0577602516055142,0.798366081724842,0.220369508552797,0.829240675921829,0.887769075777293,-6.17826557241585
"272538",0.0320550412922156,3.62402569179738,0.220301763632889,0.829292259282471,0.887769075777293,-6.82004281551923
"80280",-0.0278393175885894,5.14925674880888,-0.220185235102529,0.829380990138257,0.887783073822657,-7.00343788924183
